3014623,0
3056862,0
1268801,0
93257484,0
88900556,0
88992968,0
4215163,1
85619237,1
119985175,1
85981271,0
2075830,1
126191997,0
95128316,0
1692073,1
1260968,0
84667576,1
1637676,1
125828861,1
126051463,1
6206538,1
3807223,0
2377118,1
3377418,1
93536438,1
88780794,1
125283851,1
121916450,0
120137620,1
90571587,0
92808672,0
3627698,0
88222648,1
1444790,0
3288749,1
120209580,0
3640558,0
3376133,0
3292715,1
86107435,1
90340371,0
1121252,0
6184849,0
1167031,0
4545623,1
1281172,1
122979492,1
1414764,1
1399699,1
2894942,0
1438486,0
90112051,1
83313162,0
87996791,0
95334779,0
92719327,1
85730019,0
4300541,1
86102320,1
125113409,1
4277355,0
4566311,1
1097439,1
5355113,0
4535604,1
2294976,0
88791078,1
3641961,1
4776549,1
91546635,0
1677500,1
3186508,0
85684453,1
85097258,0
84433205,0
87584316,0
1270386,0
125018341,1
91416934,1
124930248,1
85616155,0
4557035,1
3056158,1
88993654,1
5085139,1
1412873,1
5965691,1
87354856,1
85106287,1
94303922,1
90406828,0
5124718,0
92563287,1
1678250,1
124885831,0
83994729,1
122300915,0
94392608,0
125112623,0
84110793,0
88961141,0
124982809,0
85188501,1
4555756,0
88860426,1
4278333,1
95953271,1
91631481,0
93791513,0
1459393,1
2306532,1
126280856,0
85744527,1
122225710,0
84476420,0
90328323,1
2228303,0
92608260,0
1286871,0
95109340,0
4114972,0
90140132,1
85207250,0
91418390,0
121867113,0
94124053,1
3291631,0
3918273,0
1689249,0
3195791,0
5607531,0
2369341,0
1231685,0
122290659,0
86106039,1
2381285,0
1351952,1
1167749,0
3705474,1
90314792,0
1352183,1
91101050,1
1089662,1
3158832,1
94364468,1
3383757,1
85730063,0
3494754,0
3367890,0
6317235,1
3630997,1
1465727,1
3095043,1
92205216,1
1171638,0
87474293,1
125135423,0
3151669,1
121408028,1
96144218,0
89433138,0
89819275,0
84132957,1
85757197,0
84546925,0
85271806,1
1498390,0
4654987,0
123882589,0
3487198,1
3292742,1
1441071,1
88705373,0
121887234,1
88931026,0
87414611,1
123055449,0
3056747,0
83887706,1
89834819,1
88851485,0
120636759,1
126358951,0
86965350,1
95815225,0
85552856,1
84273916,1
122281862,0
4934615,1
3372301,1
1222383,0
3351090,0
85649563,1
1248382,0
124058122,1
2604623,0
1286032,0
91545542,1
124069569,1
5968060,1
1488462,1
1223430,0
88946336,0
88623828,0
1123834,0
87974873,1
88958591,0
95016609,1
93613157,1
88815079,1
88991226,1
5609275,0
88054573,0
84494658,0
1608065,0
3704913,0
3217249,0
124978848,0
93594409,1
123954984,1
88125260,1
88207313,1
85087110,0
124834558,1
6185675,0
125084858,0
90876442,1
94286111,0
91010904,1
1464946,1
92124581,1
5785138,0
1459724,1
5766879,1
89050581,1
1465126,1
84293958,1
3358009,0
4594608,1
88311848,0
125819804,0
88761401,1
120668722,1
125893522,0
89021242,0
3197093,0
85178547,0
87124611,1
3188090,0
125147049,1
88984463,1
94249228,0
123610816,0
84675900,1
124084319,0
5254600,0
1415218,1
3808900,0
1522153,0
1684067,0
124133717,0
3353671,0
1455827,0
92523505,0
84779510,0
1330661,1
85198300,1
84523125,1
85669365,1
94190497,1
95107187,0
6295764,0
94180953,0
88851693,0
5793297,0
86542550,0
92541983,0
1119066,0
1246051,1
124114306,1
4528958,1
3344804,0
4775665,0
3367255,0
85911538,0
126386818,1
91593305,0
5965795,0
90039941,1
6124629,0
89934635,1
2296390,1
92185140,1
120230381,0
88880998,0
5756641,0
1342327,1
121238165,0
88225682,1
91200687,1
5176390,0
84526452,1
1127789,1
88473002,1
95725678,1
90244359,0
84644696,0
95264991,1
94228967,1
5416313,0
88153354,1
86011391,0
124746787,0
94128658,1
1400191,1
93791337,1
1424953,1
88049078,1
86101470,0
88053776,1
92095482,0
3147581,1
1194284,0
5936109,0
1111045,0
93462836,1
5204996,0
89036135,1
1401774,1
87975407,1
120212465,1
120063826,0
89808466,1
88820461,1
93427754,1
83304228,0
2378401,0
91374363,0
91553928,1
5595289,0
3366119,0
120654455,0
90309544,1
93217560,0
85735801,1
124894214,1
1166781,0
94686569,0
88127966,1
5975357,0
94361884,1
6074741,0
4548243,0
1617276,0
90191388,1
88796600,1
122194796,1
94344433,0
1254730,1
90214284,1
94298179,0
125514187,0
91052694,0
87958991,1
1528254,0
1693882,1
3375459,1
91060458,1
88814061,1
2635082,1
1323237,1
5629595,1
1394746,1
5415489,0
88865899,1
125167109,0
86116350,1
5041907,1
88472548,1
5105671,1
92238053,1
2636288,1
92003242,0
2369780,0
1855549,1
84664042,1
94335635,0
85572000,1
85270934,1
120919907,1
85842053,1
4555601,1
1565472,1
90681283,1
5355184,1
85586431,1
85421329,0
1099861,0
118177315,0
95197470,0
91276967,0
121276651,1
2227022,1
4114823,1
91396366,0
93157345,0
83934741,0
1333619,1
1213904,0
123020167,0
2306352,1
88166743,0
90086446,0
94413469,0
5617073,1
92491404,1
85616726,1
88127046,0
3098072,0
3186070,0
3381308,0
84996907,0
3698112,0
1388010,1
1229575,0
126169882,0
92569239,1
92562608,0
125733033,1
88211983,0
6157025,1
90210889,1
6305796,1
3696655,1
121219433,1
3497205,0
4556339,1
1468650,1
90935822,0
95071366,1
121737340,0
1380599,0
91132701,1
4281521,1
3381210,0
5028462,1
6190228,1
1405859,1
93298102,0
1212412,0
1599053,1
1106059,0
5135944,0
5957288,1
86022178,1
5765398,0
2382847,0
2835927,0
86984986,1
1125565,0
1295271,1
92429615,1
92003421,1
122669637,1
1556482,1
6235034,0
91813621,0
88784452,0
4280210,1
90191715,1
87125174,0
91843320,0
1458003,1
124108624,0
125756630,0
91070467,1
4280213,0
1296648,0
5765142,1
93483986,0
92217586,1
1687295,1
4196245,1
5975814,0
87354394,1
92819067,1
85921214,0
3197486,0
2215802,1
95196480,0
118457579,0
2595576,1
124979904,1
123888559,1
4525388,0
1469264,0
84015010,0
85732560,0
1182983,1
85351104,0
1525943,1
6135321,0
84284475,1
89994977,1
1826085,1
91312077,0
1341882,1
3488388,0
94168497,1
88888709,1
5154709,1
84890124,1
85350152,0
94686487,1
1238811,1
3146169,1
85565463,1
1532311,1
124841209,1
85186365,0
3924953,0
93889565,0
5785152,1
5794901,1
88145978,0
123936067,0
85703487,1
91188239,1
85622839,1
86002646,0
2307730,1
85881315,0
3204618,1
85660210,1
91152312,1
4225179,0
3373905,0
91051010,0
4895227,1
4556025,1
94486898,0
1437207,0
6194668,0
120926637,0
93996872,1
86972242,1
84495762,0
5114662,0
1682052,0
1637359,1
88513931,0
85744740,0
91640976,1
91032124,1
88880902,1
2225058,0
2214712,1
88225757,0
87978491,1
5714913,0
93930472,1
2905651,1
120613927,1
3925119,1
122996256,1
84663465,1
5757329,0
5125376,1
1128090,1
90251117,0
87974944,1
1628114,1
84445221,1
4134650,1
121346107,0
2896794,1
1597406,0
5778620,1
1415373,1
4288429,0
89978157,1
3372998,1
1417240,0
121824863,0
92237985,1
2828720,1
1221813,1
85470582,1
5185799,1
2275262,0
3292255,1
5760248,0
85331822,0
126003300,0
88015385,1
1361759,0
3056174,0
92194124,0
88921745,0
85681964,0
85564575,1
1161893,1
95089067,0
1346787,1
125256079,0
92164202,0
88823670,1
1418456,1
1516097,1
95317293,1
3145945,0
91284545,1
88913348,1
120215146,0
121886924,1
3359948,1
1343313,0
91249337,0
91523860,1
88683639,0
3219504,1
122191229,1
5024756,1
91082297,0
90405139,0
3382032,1
93482640,0
95210061,1
91804173,0
5957611,1
88195051,0
122690946,1
94292388,1
1092674,0
88136616,0
1625283,1
86954019,0
126001201,0
4254672,1
85301722,0
88959561,0
90671156,1
1358634,0
1428906,0
84042607,1
88891212,0
94285825,0
1504865,0
1057830,1
1362301,1
1334112,0
4787024,1
91630193,0
6317441,1
1210831,0
91089340,0
125042374,1
1110875,1
91282134,1
3488588,0
124128045,0
95895337,1
92840483,1
84514696,1
3812276,0
122994940,0
125725927,1
124881447,0
88137453,1
88432897,1
84525618,1
95326986,0
94333112,0
4634902,0
5885950,1
93218062,0
122336785,0
3927951,1
1384892,1
91635262,1
89032671,0
1550725,0
125358519,0
85340362,1
6166246,1
125729724,0
1327195,1
1449535,1
93831665,0
3729937,1
2298284,0
88119928,0
1190806,0
92341004,0
2476321,0
85176202,0
88504023,1
3536891,0
85689046,0
91517143,1
1588975,0
122251766,1
88800834,1
1553679,0
83232950,1
91001893,0
1534238,1
122289745,0
121238316,0
90695781,1
93472506,0
94566944,1
3188815,0
1189840,0
5965988,0
5156431,1
3534823,0
1592238,0
125832614,0
91069813,0
86114606,1
93705371,0
125026860,0
4311520,0
90846323,0
84959629,0
90084683,0
93684179,1
4564575,0
1315419,1
85912900,0
87055338,0
2310992,0
1101015,0
124050236,1
3352946,1
85862336,1
5029527,1
92381183,0
88940436,1
88016567,1
2300571,1
94439243,1
84635043,0
93133689,1
84566439,1
88135547,1
89826356,0
3485907,1
89934232,0
91107972,1
85569502,1
88685680,1
92361207,0
1293522,1
1523159,0
1164401,1
93238119,0
1422876,1
126380308,1
121724210,1
3098838,1
88094599,1
4767111,0
1193209,0
121824388,1
95043491,0
121309911,1
85621270,1
124848456,1
93819777,0
95745408,1
91873433,1
90179191,0
85753927,1
125164620,1
92430271,0
89027983,1
91132211,0
4281316,1
87995838,0
81741128,0
5185386,1
3676647,1
121290122,0
93428433,0
1611179,1
85411898,1
5714904,1
807276,0
1418475,0
86882702,0
1826134,0
1119167,0
3255084,0
5124964,1
122956651,1
88933385,0
84575919,0
85058563,0
122973984,1
91218097,0
120608288,1
93707193,1
3161207,0
1441069,1
5032000,0
86634089,1
91433915,0
88214140,0
90097978,0
88029356,0
88998873,0
4281390,0
125788087,0
5038821,0
1213939,1
94440500,1
2371623,0
88441603,1
93781490,1
5792718,1
91240715,1
1389239,1
125074126,1
84719158,0
91687708,1
2305591,0
122293968,1
1487382,0
95745517,0
2295932,0
3220267,1
85076226,0
1344401,1
3194708,1
91373433,0
122971517,0
87968952,1
5980255,1
1684766,0
84000868,1
126005419,0
86012774,0
1188771,0
3928514,1
120152263,0
3358600,1
92777648,0
5768214,0
5608074,1
1551180,1
90461755,0
5854768,1
87544785,0
122988335,0
120037024,1
1130980,1
90004987,1
5626852,1
125079213,1
89856393,1
92901761,0
4778411,1
1369793,1
89848652,1
1227969,1
122419265,1
6314967,0
94420610,0
2835326,1
85400218,1
92420272,1
3374392,1
90307690,1
1128361,0
91613005,1
93695132,1
83951942,0
84463968,0
93297718,0
4311729,0
124812503,0
1327036,1
92241416,1
91923608,0
92607378,1
91277229,1
122235649,0
85311360,1
93614702,1
120005133,0
3627103,0
88929493,0
93654975,1
87264363,0
125046109,1
95387234,0
1300013,1
122654982,1
91090767,0
91426914,0
84094279,1
94276186,1
4276455,1
92992185,1
92023486,1
95340591,1
93635099,1
2093792,1
120566140,1
86613849,1
90394379,1
91060309,0
1118356,1
85748746,1
94205886,1
92441736,0
88993518,0
86973844,1
84374371,1
85643138,1
87195039,0
86052110,0
2484728,0
90139498,1
5505945,1
1236012,1
1360847,1
88154884,1
86573176,0
85514217,0
92849391,1
5185408,1
5968238,1
1310417,1
94175865,0
1261731,0
6205214,0
5114809,1
88431575,1
1397259,0
86972926,0
1252583,0
86115500,1
120242631,1
93709324,1
1281342,1
95875551,0
5618684,1
1298226,1
85262289,1
1333508,0
124430821,1
96163606,0
90895322,1
83756911,0
94478559,1
92841495,0
90106576,1
124743943,0
92033969,0
121771898,0
122350486,0
125001142,1
5768627,0
92291409,1
96053887,0
122242622,1
1681057,0
3526973,0
1467483,0
91232408,1
3849323,0
1226904,1
92217615,0
88885008,1
1560726,1
87095952,1
84527278,1
90067353,1
122205962,0
86562931,1
5864863,1
84860192,0
92271424,0
94413235,1
91148734,1
88997826,1
3097587,0
94422069,0
1326555,0
124060102,0
84635103,0
94022502,0
86962617,0
125492729,0
85679327,1
91404146,1
1684269,0
2366511,1
1528391,0
1627635,1
126066431,1
89815708,0
83845771,0
87864280,1
91081936,0
85714374,0
3255007,1
3148380,0
91338907,0
1291541,0
5606977,0
88225129,0
121803284,1
90381573,1
125086872,1
4278173,1
3919461,1
89838161,1
91833388,1
1258846,0
124094387,0
3374406,0
3155316,0
91629183,0
122263790,0
3364968,0
1586402,1
95046510,1
1403837,0
2080164,1
95916074,1
94450587,1
1387777,0
6177454,0
88082646,0
88797693,1
125005892,0
4915107,1
3155446,0
91934387,1
5166389,1
85187791,0
93811784,0
124776693,1
92055362,0
120653980,0
4384827,1
6178152,1
88156220,0
121358543,0
120955027,0
1512821,1
92902375,0
86872328,0
3163994,0
86945756,1
88283019,1
1446297,0
85892265,0
85606352,1
4565831,1
91062450,1
1475329,1
93031483,1
1375069,0
5803209,0
95087740,1
3357491,0
2005251,0
125799522,1
5425354,1
1281344,0
1319047,0
3930689,1
85536308,0
90906717,1
93971707,1
89065117,1
5770029,0
91329249,1
4808072,1
1467455,1
84625980,0
86932323,0
83708043,0
5824999,1
1443268,1
3344879,1
1609957,1
3644676,0
3239337,0
120637911,1
3348219,0
122980321,1
85018500,1
94281250,1
124738870,0
1262375,1
90014866,1
125768715,1
85992636,0
88412894,1
3702182,0
1349405,1
87554775,0
1524594,0
90990133,0
93704000,0
120645064,0
3241014,0
126185889,1
3526129,0
95248865,0
91659188,0
4864608,1
1273552,0
1312308,0
5175934,1
85361089,0
126109285,1
3374829,0
95735333,0
120194851,0
5186494,1
91973318,0
5145161,1
123053066,1
85719437,1
89887903,0
1519370,1
5686326,1
3346873,1
85922524,1
121751526,1
1565106,1
91525284,0
1542130,1
1272591,1
5979574,1
93483767,1
91200916,1
87244600,0
1406403,0
3367726,0
92617503,1
86613143,1
88954471,0
88085947,1
5456265,0
124769607,0
91340178,0
95973644,0
5648008,1
5628750,1
87015113,0
4311604,0
91503311,1
4311571,0
124128284,0
1224692,1
1411201,1
1195335,0
92845679,0
91287457,0
94477718,1
92569038,1
92221194,1
85547233,0
1295902,0
1187288,0
88123209,1
119281569,1
124013181,1
88033357,1
3196144,0
126272708,0
4375800,1
88431778,1
5177059,0
94120518,0
2375058,0
3665715,1
91087800,1
120946377,1
86412760,1
124153097,1
1085672,1
3360253,1
1200983,0
2836443,0
3146994,1
84626693,1
3216540,1
84809399,1
95685328,0
1677988,0
90156386,0
85217679,0
93799618,0
94354309,0
91121149,1
5895590,0
1579338,0
120157008,0
88027073,0
88573689,0
1288666,0
87754133,1
92991795,1
3155929,0
92401007,0
125133815,1
5895109,0
120194797,1
88847921,0
88959396,1
1180668,1
6330315,1
1544184,0
3378997,0
90309703,1
90256574,1
95067801,0
94742236,0
93809675,0
5800038,0
123330665,1
87295399,0
2082121,0
91913618,1
1078901,0
94253070,1
92697357,1
122956322,0
121784908,1
85420965,0
91413667,1
95736017,0
84283423,0
85605565,1
89896370,1
3158528,1
94127496,1
87225236,1
2307733,0
3919804,1
3807199,1
1360165,0
84594300,1
1170770,1
5554979,1
87234426,0
85612724,0
1530372,0
85971927,0
4185709,1
93654202,0
89928538,0
86032203,1
5885624,0
86633646,0
89905004,1
1428801,0
91658555,1
120927033,0
5607191,1
90057274,1
85627787,0
90080923,1
121837480,1
1614844,1
121012063,1
121211780,0
93673063,1
94148011,0
88939984,0
84473219,1
3217333,1
88893423,1
1597115,0
90311542,1
93197958,1
93207551,1
90122270,0
93996094,1
3351245,0
4134755,1
125299483,0
3186822,1
5620658,0
1364536,1
4309970,0
88876616,1
93762487,0
91556895,1
95257253,1
3484665,0
125194333,0
91021920,0
91386728,0
3730811,1
1526209,1
1544382,1
2474830,0
94157224,1
1277765,0
2285088,1
86522700,0
84173233,1
95129261,1
88431233,1
1444063,0
84495830,1
3195067,1
87464460,0
85593067,0
1073798,1
6184755,1
125881224,1
5715218,1
91241847,1
120442961,1
3925756,0
6299883,0
1460362,0
1446904,1
90156050,0
88322115,0
3056260,0
121310045,0
94272760,0
121325869,1
88026083,1
93475408,0
3187314,1
1181777,1
121782302,1
91598765,1
121442257,1
3644952,0
1547255,1
88281702,1
95375639,1
94241320,1
87034255,1
1110785,0
2305777,1
4185277,1
86872201,1
93082217,1
93939595,0
1695790,1
1442986,0
90267245,1
6135133,0
84653533,0
90671232,1
2089028,1
85663283,0
5610638,0
85626118,1
94328483,1
90408115,0
3152411,1
6156644,1
3638091,0
88760769,1
84543641,0
3149248,0
89988542,1
2368882,0
75689278,1
95047263,0
88994656,0
88961418,1
88035845,1
125029410,0
88776122,0
94275453,1
6244705,1
1485193,0
1298406,1
1309132,0
88973023,0
92245686,1
1526109,0
93635440,1
5164650,1
1815932,1
1188564,1
87142857,0
90110391,1
93962083,0
94253950,0
1171110,0
1253802,0
1571193,1
124868958,0
1430084,0
84244834,1
123896086,0
94061698,0
5627641,1
88144221,1
87134697,1
5065601,1
93624107,0
3006110,0
85614322,0
125104482,0
90409219,1
5965609,0
92411825,0
92450824,0
1826858,1
88215826,0
5505890,0
1638335,1
87365578,0
3730248,1
4300225,1
92399736,1
3845310,1
2089885,1
125330631,0
1340371,1
125912888,0
90414381,1
93881145,1
85006988,1
94162891,1
88603662,1
123899641,0
1275241,0
123962752,0
91684024,0
3527071,1
118336941,1
85555388,1
120033585,1
91099742,0
3631630,0
1118456,1
88471982,1
5801336,0
1108565,1
94506636,0
5784782,1
85391038,1
5979634,0
3157617,1
86572417,0
5105299,0
1088812,0
121111692,0
3358613,0
90325810,0
1558378,0
91178370,1
3067043,0
5845044,1
3368457,1
123880655,0
121364675,1
2486018,0
84633935,0
88341650,0
1497655,1
124826223,1
2487602,1
95607405,0
1534310,1
91833166,0
122247694,0
94343638,1
85554032,1
89036034,1
90235708,1
88115476,0
1416695,1
3644489,1
5166790,1
1185242,0
120205358,1
124928638,1
88193899,1
1593006,1
84032709,0
3641317,0
1974640,0
124057723,0
84890168,1
92512619,0
6175909,0
94749652,1
87194671,0
119881616,0
1308260,1
6135046,1
4554731,1
91210494,1
119985342,1
1059269,1
85739438,1
93760474,0
1684917,1
3095486,0
6064670,0
5445176,0
4536998,1
92013786,1
6315872,1
5937031,0
124421351,1
5085091,0
123911835,0
1221308,1
90139988,1
87604446,0
5027838,1
6295985,0
92163538,1
87973822,1
5405221,1
92238357,1
1501450,0
124980043,0
124091553,1
92576990,1
91190689,1
91476856,1
3152744,0
91947264,1
85440356,1
125999947,0
3374508,1
95417501,0
1597301,1
92607750,1
90591257,1
94158811,0
1450272,0
95078739,0
93682156,1
3733899,0
94743653,0
3626815,0
2875225,1
3160091,1
122968431,1
94227335,0
90286948,0
94526493,0
84457402,1
125703571,0
3299961,1
2906336,0
92830175,1
1595514,1
5625188,1
85548433,0
90145957,0
86072173,0
94465388,0
1855898,1
121735851,0
5637279,1
125218850,1
90097912,0
89886300,0
91028159,1
92054418,1
125696662,1
86954038,0
1515238,0
83343740,1
5455232,0
1826847,0
93859549,1
87994892,0
125135075,1
119911024,0
3640669,1
91080025,1
85802186,0
1373987,0
5424795,1
91208166,0
87023956,0
85331126,0
94184034,1
88767088,1
3350212,0
85599657,1
3725757,1
4285124,0
1427395,1
92668688,0
5789091,1
6176407,0
4288471,1
5426185,1
1855710,1
120159877,1
91457783,0
1613121,0
3812597,1
1122841,0
85058006,0
1638350,1
2295744,1
83002348,1
85208227,0
1318469,0
125159735,0
5793098,0
5176517,0
95002411,1
2228886,1
5446235,1
84453182,0
88801728,1
95201613,1
91000019,1
1559949,0
1465076,0
89976668,1
1211220,0
5770608,0
94265338,0
5695460,0
92500997,1
1638321,1
1224367,1
93761304,1
93116068,0
1087000,0
3146651,1
124049036,0
120059890,0
1462263,1
87265229,1
87957685,1
5445146,1
4186006,1
4546917,1
90308222,1
95920366,1
4176888,1
86012368,0
88453220,1
4894986,0
85627834,0
91944536,0
1540199,1
3676021,1
6154752,0
125518913,0
87344381,1
87135433,1
92847766,1
85698018,1
88039682,1
122270289,0
3931914,0
3705803,0
5155530,0
94126709,0
5036103,1
1282030,0
6094947,1
120560707,1
85208495,0
93800840,1
5036091,1
93911475,1
120151638,1
93860466,0
5085466,0
85534991,0
120170952,0
87295510,0
2365316,0
94130684,0
84799841,0
2837231,1
2299969,0
124897608,0
93413288,1
93843129,0
1345704,1
5385400,0
92881170,0
1508090,1
5967957,1
90341513,1
90138529,0
91151392,1
2218652,0
1589260,0
3147504,0
3345543,1
5244923,1
122335830,0
121372570,0
2826767,0
1229007,1
4276584,1
1529603,1
92033512,0
1522681,0
6299415,1
90207528,1
91102361,0
2365736,0
90040659,0
1451387,1
91948472,0
2079367,0
91483519,0
5204918,0
1500681,1
1082830,0
1335478,1
90162329,0
88842394,0
121423765,1
1232732,0
3056984,0
1291372,1
125024729,0
88037865,1
92043678,1
4274732,0
3300912,1
1351042,1
87224255,0
92470889,1
119239122,0
3162844,0
4568608,1
3015628,1
91567090,0
1606743,1
91383260,1
90070734,0
4569262,1
92574765,1
1348675,0
5845153,1
6205850,1
84507499,0
1683865,0
1825331,1
1448097,0
1272529,0
90124384,0
92500242,1
122334311,1
5958431,1
91834618,1
1254130,0
91679032,0
4975318,1
92290379,0
92217207,1
1337358,1
3368163,1
5795182,1
1515278,0
125569824,0
92891820,0
91071323,0
3538030,1
120215038,0
1418795,1
3236183,0
94961501,0
121241965,1
88342114,1
84403800,1
92221095,1
88027926,1
3159114,1
2382312,0
91050532,1
1117947,0
1693290,1
1223629,0
92269970,1
90107440,0
1161432,0
94339951,0
91330250,1
4280355,1
3291596,1
5939217,0
84646777,0
1096232,0
5616796,1
94336691,0
3345145,1
125959619,0
93308167,1
1420434,0
91081473,1
92911961,0
124927198,1
85622025,0
120933837,0
95351395,0
1403771,1
1430474,0
121929693,1
124854331,0
6321696,0
85667715,1
4167281,0
92014269,0
92227987,0
2083741,0
1438718,1
120312983,0
5185547,0
1555001,1
120589085,1
94288185,1
124716727,1
88893231,0
94103850,0
1067017,1
1328264,1
92972166,0
5769018,0
87174170,0
3265266,1
88281989,0
90407609,0
1107401,0
85529498,1
1340008,0
1207061,0
5790318,1
89026607,1
3295702,0
5031048,0
1345405,1
91150172,0
3195050,0
89924577,1
88038885,1
86623290,0
5774061,1
1167811,0
2218659,0
2093054,1
84393996,1
83650114,0
94342024,1
122362138,1
92370388,1
5619906,1
1415507,1
84554830,0
5768687,0
125637221,1
1419653,0
1186082,0
1102196,1
124762917,1
92951288,1
121256660,0
93108034,0
5940207,1
83363115,1
4275583,0
1228198,0
1179804,1
1536657,0
95358392,0
84850250,1
92808174,1
1328853,0
90224629,1
6158589,1
121705171,0
92350947,0
5535106,0
1180403,0
88792373,1
86563870,0
1502557,1
121394428,0
2185411,1
1461304,1
1685406,1
1538636,0
3808376,0
1373421,0
88102192,1
89965148,0
120614859,0
3184737,0
1542937,0
5756034,0
84890122,1
86613807,0
93400961,1
125821955,1
93514404,1
3285307,0
6207391,0
5705685,0
5355727,0
91388072,0
120632033,0
93994741,1
119860285,0
2644635,1
91566032,1
88999792,0
92638389,1
3924998,0
1167268,0
1556663,1
126372722,0
1550999,0
91567532,1
95221288,1
90175438,1
92535959,0
92350289,0
3352375,1
125569249,1
91032510,1
93157950,1
125864491,0
1449457,0
5334989,1
122978681,1
94389073,1
89946472,1
88134749,1
4394702,0
1574946,1
83879516,0
125131798,1
92982122,1
3106012,1
94337252,1
1581986,0
5525127,0
6190291,0
93751176,0
1331349,0
1345935,1
5094981,1
95238894,1
92271370,1
3238321,0
88970155,0
84000216,1
3367886,1
94206519,1
88219976,0
93485086,1
124106088,0
1453370,0
90092809,0
92055679,1
1371823,1
92320690,1
85028701,1
91020042,0
3845665,0
88007479,0
1602762,1
122248994,1
90326229,1
85610411,0
90231299,1
85420868,1
91853723,0
93912602,1
2215122,0
3358174,1
124041775,0
2285213,0
123013822,0
3106746,1
2081773,1
4754639,1
1854814,0
2090448,1
96173324,0
125256585,0
4776738,0
1402519,0
5336020,0
94741755,1
90031014,1
92708770,0
1491590,0
87003421,1
94452103,1
91081310,0
5030134,1
1140330,1
95079650,0
1429936,1
84203456,0
93535522,1
88744153,0
3348634,0
88644524,1
1184789,0
89936688,0
1302803,1
121239239,0
1172830,1
91333680,0
121142282,1
120955507,1
1106195,0
94091691,0
4305390,1
124731439,1
89966508,0
125763090,1
126029591,1
85756214,1
125741072,1
5646234,1
93930890,0
5769222,1
88867172,1
1595706,0
87644889,0
85783146,0
88664666,0
88431384,1
1292848,1
5686188,1
38657733,1
92095179,1
88105874,0
92490990,0
91650526,1
1380403,1
91028144,0
85281150,0
1704631,0
92834602,1
84700280,1
95158477,0
121327463,1
1591056,1
1515424,1
85006958,1
5195340,1
125738418,1
124765170,1
94181692,1
88940630,1
3365599,0
95263051,0
123994201,1
3377813,0
122215472,1
1147388,0
122195660,0
94428184,0
1337461,1
1562670,1
1491723,0
92174908,0
90412874,1
1190314,0
91007251,0
92241790,0
5790398,1
90052939,1
2475257,1
95150596,1
1626214,1
120667957,1
90289573,0
6307371,1
5758147,0
88724706,1
1513338,0
3188981,1
5355137,1
87035859,0
95354096,0
87072820,1
1532986,1
5197396,0
87985677,0
92225152,0
1320660,1
95220074,1
90229311,1
88004311,1
91340632,1
4797990,1
1680509,0
94464442,1
3485457,0
85981767,1
122228298,1
91229702,0
3294738,1
5955777,1
84394977,0
4244942,1
91290846,1
4167210,0
1637117,1
90926977,0
87195791,0
94249410,0
6176312,1
123039368,1
92901913,0
6210457,1
3288769,1
5948941,1
83973384,1
92819378,1
1405077,0
3367185,1
85018872,1
3148037,0
120613529,1
93134187,1
2216174,1
1469614,1
